estrato,url,tipo,baths,rooms,area,precio,antiguedad,ciudad,departamento,lat,long
5,https://www.fincaraiz.com.co/habitacion-en-arriendo/191055690,habitacion,4,,20.0,600000,9 a 15 años,armenia,quindio,4.5435149,-75.6656612
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10878278,apartamento,2,3,92.0,2600000,1 a 8 años,armenia,quindio,4.56148438156134,-75.6550527235127
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/10001445,apartamento,1,1,20.0,950000,,armenia,quindio,4.5530672636626,-75.655530154489
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191349602,apartamento,1,3,54.0,1475000,9 a 15 años,armenia,quindio,4.5427571791985,-75.660974570221
4,https://www.fincaraiz.com.co/local-en-arriendo/10507292,local,4,1,200.0,3000000,16 a 30 años,armenia,quindio,4.5408815747114,-75.668081869983
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191109329,apartamento,2,3,67.98,1850000,1 a 8 años,armenia,quindio,4.5593889,-75.6456177
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10274004,apartamento,2,3,60.0,2500000,1 a 8 años,armenia,quindio,4.5582010541352,-75.660288141582
4,https://www.fincaraiz.com.co/local-en-arriendo/10907908,local,2,1,452.0,18000000,1 a 8 años,armenia,quindio,4.5550464221398,-75.657410093545
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/10682587,apartamento,2,3,70.0,2400000,1 a 8 años,armenia,quindio,4.5386077268876,-75.6628203392029
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191223934,apartamento,1,1,30.0,650000,menor a 1 año,armenia,quindio,4.5342701,-75.7018571
3,https://www.fincaraiz.com.co/local-en-arriendo-armenia/7736853,local,2,1,50.0,800000,16 a 30 años,armenia,quindio,4.51997518539429,-75.7005844116211
5,https://www.fincaraiz.com.co/local-en-arriendo/10943558,local,1,1,35.0,3618000,1 a 8 años,armenia,quindio,4.56117423075251,-75.6525313854218
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191445190,apartamento,2,3,45.0,1200000,menor a 1 año,armenia,quindio,4.5629265333904,-75.644494779224
4,https://www.fincaraiz.com.co/oficina-en-arriendo-armenia/7726318,oficina,,1,30.0,630000,,armenia,quindio,4.5326452255249,-75.6722412109375
5,https://www.fincaraiz.com.co/local-en-arriendo/10804633,local,1,1,57.0,2500000,1 a 8 años,armenia,quindio,4.55052207346522,-75.6603312232491
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10015981,apartamento,1,1,36.0,1500000,1 a 8 años,armenia,quindio,4.5582366749801,-75.660275570997
1,https://www.fincaraiz.com.co/local-en-arriendo/10542498,local,1,1,8.0,1116000,menor a 1 año,armenia,quindio,4.5357841904153,-75.6723696316318
6,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/191415821,casa_campestre,5,4,260.0,6000000,1 a 8 años,armenia,quindio,4.4663749,-75.72941
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191139162,apartaestudio,1,2,35.0,1200000,1 a 8 años,armenia,quindio,4.5724522,-75.6462134
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191258995,apartamento,2,3,68.23,1200000,1 a 8 años,armenia,quindio,4.5181842,-75.7179661
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10825763,apartamento,2,2,62.0,3000000,1 a 8 años,armenia,quindio,4.54413636972104,-75.6620242105763
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191226818,apartaestudio,1,1,27.0,550000,1 a 8 años,armenia,quindio,4.5342701,-75.7018571
5,https://www.fincaraiz.com.co/habitacion-en-arriendo/191294703,habitacion,1,,20.0,600000,,armenia,quindio,4.5561247,-75.6572674
5,https://www.fincaraiz.com.co/local-en-arriendo/10942135,local,10,1,38.0,3830000,menor a 1 año,armenia,quindio,4.53336913845704,-75.6713497337309
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191048748,apartamento,2,3,70.0,1250000,1 a 8 años,armenia,quindio,4.5761318,-75.6442175
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191102571,apartamento,2,3,62.0,900000,,armenia,quindio,4.516676,-75.7137895
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191155246,apartamento,1,2,37.0,1300000,16 a 30 años,armenia,quindio,4.5504429091075,-75.658315526984
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10903553,apartamento,2,3,69.78,2200000,,armenia,quindio,4.53887332456664,-75.6629887815689
1,https://www.fincaraiz.com.co/oficina-en-arriendo/191124760,oficina,3,,72.0,4000000,9 a 15 años,armenia,quindio,4.5445618869809,-75.66090446391
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191169773,apartaestudio,1,1,40.0,750000,1 a 8 años,armenia,quindio,4.5439819,-75.672187
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191162580,apartamento,2,3,68.0,1850000,1 a 8 años,armenia,quindio,4.5741019,-75.6446796
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191330281,apartamento,2,3,96.0,2500000,1 a 8 años,armenia,quindio,4.5780635,-75.6447974
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191211332,apartamento,2,3,83.13,2200000,1 a 8 años,armenia,quindio,4.544048,-75.6618649
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10192191,apartamento,1,1,27.0,1200000,1 a 8 años,armenia,quindio,4.49676692294347,-75.7218940554134
6,https://www.fincaraiz.com.co/casa-en-arriendo/191415626,casa,5,4,260.0,6000000,1 a 8 años,armenia,quindio,4.4663749,-75.72941
5,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/191322242,casa_campestre,4,3,360.0,3900000,1 a 8 años,armenia,quindio,4.4706851,-75.7117764
3,https://www.fincaraiz.com.co/oficina-en-arriendo/10828182,oficina,1,1,32.0,840000,16 a 30 años,armenia,quindio,4.53552186800005,-75.6700391589999
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191412629,apartamento,2,3,65.0,1500000,1 a 8 años,armenia,quindio,4.5469561,-75.6696989
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191148710,apartaestudio,1,1,28.0,700000,1 a 8 años,armenia,quindio,4.5741019,-75.6446796
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191316905,apartamento,1,2,49.0,750000,menor a 1 año,armenia,quindio,4.5273502,-75.7086019
3,https://www.fincaraiz.com.co/local-en-arriendo/191195511,local,1,,150.0,1300000,1 a 8 años,armenia,quindio,4.5358789,-75.6706866
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191178983,apartamento,2,2,67.0,1700000,1 a 8 años,armenia,quindio,4.5780635,-75.6447974
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10947569,apartamento,1,,65.0,1300000,menor a 1 año,armenia,quindio,4.54767719352983,-75.6705665588379
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191073521,apartamento,2,3,78.0,2200000,menor a 1 año,armenia,quindio,4.5582707,-75.6560467
5,https://www.fincaraiz.com.co/habitacion-en-arriendo-armenia/7732839,habitacion,3,3,80.0,400000,1 a 8 años,armenia,quindio,4.55442428588867,-75.6554641723633
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10950168,apartamento,3,3,122.0,2700000,1 a 8 años,armenia,quindio,4.5614054117116,-75.65486193087
5,https://www.fincaraiz.com.co/habitacion-en-arriendo/10369463,habitacion,1,1,70.0,700000,1 a 8 años,armenia,quindio,4.5463082247445,-75.660352706909
5,https://www.fincaraiz.com.co/apartamento-en-arriendo-armenia/7724071,apartamento,1,2,48.0,1200000,1 a 8 años,armenia,quindio,4.54624176025391,-75.6642532348633
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191216778,apartamento,2,3,56.0,950000,1 a 8 años,armenia,quindio,4.5172295,-75.7157285
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10956563,apartaestudio,1,1,32.0,950000,1 a 8 años,armenia,quindio,4.56793308160107,-75.6547599248522
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/10960114,apartamento,2,3,108.0,2000000,,armenia,quindio,4.55994123719868,-75.6546131919888
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191140797,apartamento,2,3,101.21,3400000,menor a 1 año,armenia,quindio,4.5502717,-75.6541108
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191094943,apartamento,1,1,42.0,1400000,menor a 1 año,armenia,quindio,4.5634863,-75.6548612
4,https://www.fincaraiz.com.co/local-en-arriendo/191239690,local,,,3.5,1300000,1 a 8 años,armenia,quindio,4.5359594,-75.6634381
6,https://www.fincaraiz.com.co/habitacion-en-arriendo/191099532,habitacion,5,,20.0,600000,9 a 15 años,armenia,quindio,4.5435149,-75.6656612
4,https://www.fincaraiz.com.co/local-en-arriendo/191307324,local,2,,143.6,4500000,más de 30 años,armenia,quindio,4.5322788,-75.6735917
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10101969,apartamento,1,2,56.0,1900000,9 a 15 años,armenia,quindio,4.54957021639211,-75.658464435254
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191098411,apartamento,2,3,60.0,2200000,1 a 8 años,armenia,quindio,4.5582664,-75.6602139
4,https://www.fincaraiz.com.co/oficina-en-arriendo-armenia/7728113,oficina,1,1,15.0,500000,16 a 30 años,armenia,quindio,4.54065179824829,-75.6604385375977
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191363407,apartamento,2,3,62.0,900000,1 a 8 años,armenia,quindio,4.5282233,-75.698767
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191406296,apartamento,2,3,75.76,2500000,menor a 1 año,armenia,quindio,4.5761063,-75.647784
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191324851,apartamento,3,2,80.0,1950000,1 a 8 años,armenia,quindio,4.5493412106335,-75.6634133
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191207652,apartamento,2,3,114.0,2400000,1 a 8 años,armenia,quindio,4.5411814273406,-75.664486978574
4,https://www.fincaraiz.com.co/oficina-en-arriendo/191174810,oficina,1,,25.0,590000,9 a 15 años,armenia,quindio,4.533732,-75.6747078
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191234761,apartaestudio,1,1,41.0,1400000,menor a 1 año,armenia,quindio,4.5441432,-75.6576936
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191276983,apartaestudio,1,1,25.0,750000,1 a 8 años,armenia,quindio,4.5741019,-75.6446796
5,https://www.fincaraiz.com.co/consultorio-en-arriendo/10928012,consultorio,1,1,36.0,2700000,menor a 1 año,armenia,quindio,4.54607248296118,-75.6606388353845
5,https://www.fincaraiz.com.co/habitacion-en-arriendo-armenia/7626675,habitacion,1,1,25.0,450000,16 a 30 años,armenia,quindio,4.52665710449219,-75.6923065185547
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191395096,apartamento,2,3,96.0,2450000,1 a 8 años,armenia,quindio,4.5691934,-75.6513536
5,https://www.fincaraiz.com.co/habitacion-en-arriendo/191063926,habitacion,2,,100.0,800000,9 a 15 años,armenia,quindio,4.5581455,-75.6578552
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191080102,apartamento,2,3,56.0,950000,1 a 8 años,armenia,quindio,4.5350004,-75.6756888
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/10899143,apartamento,2,3,90.0,850000,9 a 15 años,armenia,quindio,4.51653623782354,-75.6958082616941
5,https://www.fincaraiz.com.co/casa-en-arriendo/191361307,casa,3,5,350.0,8500000,16 a 30 años,armenia,quindio,4.5350004,-75.6756888
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191164601,apartamento,2,2,46.0,1100000,menor a 1 año,armenia,quindio,4.5724522,-75.6462134
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191271509,apartamento,3,3,121.0,2850000,1 a 8 años,armenia,quindio,4.5494860735438,-75.663217436427
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191378444,apartamento,2,3,58.0,1000000,1 a 8 años,armenia,quindio,4.5170937,-75.7161468
0,https://www.fincaraiz.com.co/apartamento-en-arriendo-armenia/7733105,apartamento,1,1,38.0,2200000,,armenia,quindio,4.55864286422729,-75.6549453735352
4,https://www.fincaraiz.com.co/casa-en-arriendo/191303866,casa,3,4,80.0,1200000,9 a 15 años,armenia,quindio,4.5321695,-75.70067
4,https://www.fincaraiz.com.co/casa-en-arriendo/191320511,casa,3,3,130.0,2650000,1 a 8 años,armenia,quindio,4.5800631,-75.645562
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/10956866,apartamento,2,2,78.0,2000000,1 a 8 años,armenia,quindio,4.57601853978657,-75.6471991539002
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/10849702,apartamento,1,1,35.0,1000000,1 a 8 años,armenia,quindio,4.57940670014481,-75.6446115965461
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191296738,apartamento,2,2,56.0,1500000,1 a 8 años,armenia,quindio,4.5518008,-75.6581835
4,https://www.fincaraiz.com.co/habitacion-en-arriendo/10921054,habitacion,1,1,8.0,430000,,armenia,quindio,4.54244706091047,-75.6665422324306
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191061942,apartamento,2,3,83.0,1900000,menor a 1 año,armenia,quindio,4.5300798204678,-75.680769159802
4,https://www.fincaraiz.com.co/casa-en-arriendo/191248137,casa,3,4,130.0,2600000,1 a 8 años,armenia,quindio,4.5544044,-75.6678897
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191157455,apartamento,1,2,40.0,980000,1 a 8 años,armenia,quindio,4.5363173,-75.6632917
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/191307055,apartamento,3,3,200.0,2800000,9 a 15 años,armenia,quindio,4.5591784142879,-75.655309500572
4,https://www.fincaraiz.com.co/local-en-arriendo/191249002,local,1,,39.0,2650000,16 a 30 años,armenia,quindio,4.5595178458748,-75.655059456539
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191410324,apartamento,2,2,84.0,1200000,16 a 30 años,armenia,quindio,4.5503402,-75.664361
3,https://www.fincaraiz.com.co/casa-en-arriendo/191096589,casa,1,2,70.0,655000,más de 30 años,armenia,quindio,4.5288131734574,-75.686439093732
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191218696,apartamento,1,1,50.0,700000,1 a 8 años,armenia,quindio,4.5348266,-75.6685173
3,https://www.fincaraiz.com.co/local-en-arriendo/10918658,local,1,1,240.0,11000000,1 a 8 años,armenia,quindio,4.53398646455404,-75.6748788759636
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191105776,apartamento,2,3,74.0,750000,menor a 1 año,armenia,quindio,4.57467,-75.64744
4,https://www.fincaraiz.com.co/casa-en-arriendo/7085025,casa,2,6,500.0,2500000,más de 30 años,armenia,quindio,4.48699712753296,-75.7100524902344
3,https://www.fincaraiz.com.co/apartamento-en-arriendo-armenia/7766885,apartamento,1,2,45.0,680000,,armenia,quindio,4.54365301132202,-75.6694107055664
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191335096,apartamento,2,2,67.0,1800000,menor a 1 año,armenia,quindio,4.5284856292291,-75.682291840183
5,https://www.fincaraiz.com.co/oficina-en-arriendo/10482633,oficina,1,1,52.0,2550000,16 a 30 años,armenia,quindio,4.5582707,-75.6560467
4,https://www.fincaraiz.com.co/habitacion-en-arriendo/10921207,habitacion,1,1,13.0,360000,16 a 30 años,armenia,quindio,4.5411745686416,-75.6667052427205
3,https://www.fincaraiz.com.co/local-en-arriendo-armenia/7828025,local,1,1,20.0,650000,menor a 1 año,armenia,quindio,4.52817392349243,-75.6922836303711
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191093498,apartamento,1,1,37.82,1450000,menor a 1 año,armenia,quindio,4.5388066,-75.662943
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/10985609,apartamento,2,2,60.0,1850000,menor a 1 año,armenia,quindio,4.54995069168119,-75.6538830035203
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191071083,apartamento,2,3,114.0,2500000,1 a 8 años,armenia,quindio,4.5411814273406,-75.664486978574
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191072847,apartamento,2,3,71.0,2100000,menor a 1 año,armenia,quindio,4.5388066,-75.662943
5,https://www.fincaraiz.com.co/oficina-en-arriendo/191090999,oficina,1,,167.0,12970000,1 a 8 años,armenia,quindio,4.5550154,-75.6575883
1,https://www.fincaraiz.com.co/apartamento-en-arriendo/191157121,apartamento,2,3,52.0,1300000,menor a 1 año,armenia,quindio,4.5363173,-75.6632917
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191218224,apartamento,2,3,54.0,800000,menor a 1 año,armenia,quindio,4.5156072,-75.7038859
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10951211,apartamento,2,3,67.0,1800000,menor a 1 año,armenia,quindio,4.56566605697169,-75.653657913208
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10970043,apartamento,2,3,72.0,2100000,1 a 8 años,armenia,quindio,4.55957695963847,-75.6462324452445
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191213178,apartamento,3,2,94.0,1850000,16 a 30 años,armenia,quindio,4.5512837,-75.6602688
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10787109,apartamento,2,2,55.0,1800000,1 a 8 años,armenia,quindio,4.56245925764414,-75.6451441106475
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191268407,apartamento,2,2,64.0,2195000,menor a 1 año,armenia,quindio,4.5502717,-75.6541108
3,https://www.fincaraiz.com.co/casa-en-arriendo/191233860,casa,1,2,63.0,1200000,1 a 8 años,armenia,quindio,4.5350004,-75.6756888
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191178796,apartamento,2,3,95.64,2500000,menor a 1 año,armenia,quindio,4.5742341,-75.6463003
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/10971104,apartamento,2,2,83.3,3200000,menor a 1 año,armenia,quindio,4.54853279769962,-75.653657913208
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/191099611,apartamento,2,3,52.0,850000,menor a 1 año,armenia,quindio,4.5148044,-75.7109243
4,https://www.fincaraiz.com.co/casa-en-arriendo/191231166,casa,3,3,125.0,3600000,9 a 15 años,armenia,quindio,4.5782046,-75.644762
5,https://www.fincaraiz.com.co/consultorio-en-arriendo/10884298,consultorio,,1,27.0,1500000,16 a 30 años,armenia,quindio,4.54498409032059,-75.6611137257907
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10968720,oficina,1,1,25.0,570000,9 a 15 años,armenia,quindio,4.53415851289321,-75.6768321990967
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/10947756,apartamento,1,2,1.0,700000,9 a 15 años,armenia,quindio,4.53466643482779,-75.6931500591138
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191263781,apartamento,2,3,74.0,1100000,,armenia,quindio,4.5451218,-75.6723807
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191318723,apartamento,2,2,63.0,950000,1 a 8 años,valledupar,cesar,10.4742449,-73.2436335
4,https://www.fincaraiz.com.co/local-en-arriendo/10046360,local,,1,68.0,900000,1 a 8 años,valledupar,cesar,10.4811798425974,-73.2567838896669
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/10393525,apartamento,2,3,79.0,850000,1 a 8 años,valledupar,cesar,10.4895795,-73.2693225
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191318588,apartamento,2,2,168.0,1400000,1 a 8 años,valledupar,cesar,10.4742449,-73.2436335
4,https://www.fincaraiz.com.co/local-en-arriendo/191390250,local,,,60.0,4000000,9 a 15 años,valledupar,cesar,10.4733237,-73.2487074
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191389869,apartamento,3,3,110.0,1200000,16 a 30 años,valledupar,cesar,10.4742449,-73.2436335
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191389928,apartamento,2,2,80.0,900000,1 a 8 años,valledupar,cesar,10.4742449,-73.2436335
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191390240,apartamento,1,2,60.0,950000,9 a 15 años,valledupar,cesar,10.4772205,-73.248233
